ENSG00000165626.17	0	0	0
ENSG00000202508.1	0	0	0
ENSG00000227175.1	0	0	0
ENSG00000165630.13	0	0	0
ENSG00000227474.1	0	0	0
ENSG00000282246.1	0	0	0
ENSG00000239665.8	0	0	0
ENSG00000151474.22	0	0	0
ENSG00000273474.1	0	0	0
ENSG00000225112.1	0	0	0
ENSG00000199407.1	0	0	0
ENSG00000234091.1	0	0	0
ENSG00000215227.4	0	0	0
ENSG00000229751.1	0	0	0
ENSG00000235410.1	0	0	0
ENSG00000285671.1	0	0	0
ENSG00000266321.1	0	0	0
ENSG00000278100.1	0	0	0
ENSG00000221371.1	0	0	0
ENSG00000065809.13	0	0	0
ENSG00000236495.2	0	0	0
ENSG00000201766.1	0	0	0
ENSG00000237032.1	0	0	0
ENSG00000185267.9	0	0	0
ENSG00000284024.2	0	0	0
ENSG00000187522.15	0	0	0
ENSG00000272853.1	0	0	0
ENSG00000152455.15	0	0	0
ENSG00000152457.17	0	0	0
ENSG00000197889.9	0	0	0
ENSG00000235623.2	0	0	0
ENSG00000228547.5	0	0	0
ENSG00000182531.7	0	0	0
ENSG00000237470.3	0	0	0
ENSG00000152463.14	0	0	0
ENSG00000176244.6	0	0	0
ENSG00000228312.1	0	0	0
ENSG00000176236.6	0	0	0
ENSG00000152464.14	0	0	0
ENSG00000152465.17	0	0	0
ENSG00000206448.3	0	0	0
ENSG00000228181.1	0	0	0
ENSG00000148468.16	0	0	0
ENSG00000232739.1	0	0	0
ENSG00000077943.7	0	0	0
ENSG00000148481.13	0	0	0
ENSG00000252537.1	0	0	0
ENSG00000237913.1	0	0	0
ENSG00000201260.1	0	0	0
ENSG00000226140.5	0	0	0
ENSG00000165983.14	0	0	0
ENSG00000223156.1	0	0	0
ENSG00000165985.9	0	0	0
ENSG00000148484.17	0	0	0
ENSG00000225213.2	0	0	0
ENSG00000275001.1	0	0	0
ENSG00000107611.15	0	0	0
ENSG00000273153.1	0	0	0
ENSG00000107614.21	0	0	0
ENSG00000229124.6	0	0	0
ENSG00000026025.15	0	0	0
ENSG00000234961.1	0	0	0
ENSG00000148488.16	0	0	0
ENSG00000204832.9	0	0	0
ENSG00000251803.1	0	0	0
ENSG00000236582.1	0	0	0
ENSG00000165996.13	0	0	0
ENSG00000280126.2	0	0	0
ENSG00000260589.1	0	0	0
ENSG00000136738.14	0	0	0
ENSG00000229190.1	0	0	0
ENSG00000148483.8	0	0	0
ENSG00000260314.2	0	0	0
ENSG00000207938.1	0	0	0
ENSG00000235637.1	0	0	0
ENSG00000148482.11	0	0	0
ENSG00000226083.5	0	0	0
ENSG00000165995.19	0	0	0
ENSG00000235020.4	0	0	0
ENSG00000240291.1	0	0	0
ENSG00000225527.1	0	0	0
ENSG00000241058.3	0	0	0
ENSG00000165997.4	0	0	0
ENSG00000225509.1	0	0	0
ENSG00000234244.1	0	0	0
ENSG00000234813.1	0	0	0
ENSG00000204740.10	0	0	0
ENSG00000226255.1	0	0	0
ENSG00000227734.1	0	0	0
ENSG00000239539.1	0	0	0
ENSG00000236960.1	0	0	0
ENSG00000200545.2	0	0	0
ENSG00000252001.1	0	0	0
ENSG00000233968.6	0	0	0
ENSG00000283456.1	0	0	0
ENSG00000230818.1	0	0	0
ENSG00000252832.1	0	0	0
ENSG00000285852.1	0	0	0
ENSG00000120594.16	0	0	0
ENSG00000238246.1	0	0	0
ENSG00000228339.1	0	0	0
ENSG00000270727.1	0	0	0
ENSG00000265372.1	0	0	0
ENSG00000078114.18	0	0	0
ENSG00000235940.1	0	0	0
ENSG00000230112.1	0	0	0
ENSG00000228753.1	0	0	0
ENSG00000228219.1	0	0	0
ENSG00000204683.11	0	0	0
ENSG00000231920.1	0	0	0
ENSG00000228860.1	0	0	0
ENSG00000232853.1	0	0	0
ENSG00000207264.1	0	0	0
ENSG00000230109.1	0	0	0
ENSG00000231553.1	0	0	0
ENSG00000278650.1	0	0	0
ENSG00000273566.1	0	0	0
ENSG00000199222.1	0	0	0
ENSG00000204682.5	0	0	0
ENSG00000222071.1	0	0	0
ENSG00000180592.16	0	0	0
ENSG00000078403.16	0	0	0
ENSG00000207347.1	0	0	0
ENSG00000223984.1	0	0	0
ENSG00000201390.1	0	0	0
ENSG00000136770.10	0	0	0
ENSG00000252634.1	0	0	0
ENSG00000279623.1	0	0	0
ENSG00000201364.1	0	0	0
ENSG00000232497.1	0	0	0
ENSG00000236777.1	0	0	0
ENSG00000223601.2	0	0	0
ENSG00000260205.1	0	0	0
ENSG00000227462.1	0	0	0
ENSG00000279631.1	0	0	0
ENSG00000261671.1	0	0	0
ENSG00000233318.2	0	0	0
ENSG00000148444.15	0	0	0
ENSG00000269897.5	0	0	0
ENSG00000168283.13	0	0	0
ENSG00000272516.1	0	0	0
ENSG00000271981.1	0	0	0
ENSG00000272366.1	0	0	0
ENSG00000077327.15	0	0	0
ENSG00000233451.1	0	0	0
ENSG00000285254.1	0	0	0
ENSG00000150867.13	0	0	0
ENSG00000279819.1	0	0	0
ENSG00000206842.1	0	0	0
ENSG00000165309.13	0	0	0
ENSG00000223131.1	0	0	0
ENSG00000148450.12	0	0	0
ENSG00000229932.3	0	0	0
ENSG00000252049.1	0	0	0
ENSG00000168267.6	0	0	0
ENSG00000179133.13	0	0	0
ENSG00000227537.1	0	0	0
ENSG00000224215.1	0	0	0
ENSG00000264574.1	0	0	0
ENSG00000165312.6	0	0	0
ENSG00000120549.17	0	0	0
ENSG00000223928.1	0	0	0
ENSG00000277563.1	0	0	0
ENSG00000207930.1	0	0	0
ENSG00000279029.1	0	0	0
ENSG00000107863.17	0	0	0
ENSG00000199535.1	0	0	0
ENSG00000285750.1	0	0	0
ENSG00000099256.18	0	0	0
ENSG00000228667.1	0	0	0
ENSG00000240294.2	0	0	0
ENSG00000285859.1	0	0	0
ENSG00000273107.1	0	0	0
ENSG00000151023.16	0	0	0
ENSG00000185875.12	0	0	0
ENSG00000231422.2	0	0	0
ENSG00000233642.1	0	0	0
ENSG00000151025.10	0	0	0
ENSG00000274242.1	0	0	0
ENSG00000222543.1	0	0	0
ENSG00000227465.1	0	0	0
ENSG00000280809.3	0	0	0
ENSG00000271563.1	0	0	0
ENSG00000223019.1	0	0	0
ENSG00000251711.1	0	0	0
ENSG00000226304.1	0	0	0
ENSG00000095777.15	0	0	0
ENSG00000136750.12	0	0	0
ENSG00000284951.1	0	0	0
ENSG00000077420.15	0	0	0
ENSG00000199733.1	0	0	0
ENSG00000236894.3	0	0	0
ENSG00000233261.3	0	0	0
ENSG00000234296.1	0	0	0
ENSG00000231976.8	0	0	0
ENSG00000227932.2	0	0	0
ENSG00000279212.1	0	0	0
ENSG00000148459.15	0	0	0
ENSG00000234788.1	0	0	0
ENSG00000235843.1	0	0	0
ENSG00000136754.17	0	0	0
ENSG00000223027.1	0	0	0
ENSG00000206605.1	0	0	0
ENSG00000283709.1	0	0	0
ENSG00000107890.16	0	0	0
ENSG00000199855.1	0	0	0
ENSG00000136758.18	0	0	0
ENSG00000120539.14	0	0	0
ENSG00000252639.1	0	0	0
ENSG00000107897.18	0	0	0
ENSG00000251839.1	0	0	0
ENSG00000262412.1	0	0	0
ENSG00000230445.4	0	0	0
ENSG00000238021.6	0	0	0
ENSG00000278830.1	0	0	0
ENSG00000200369.1	0	0	0
ENSG00000215409.4	0	0	0
ENSG00000207135.1	0	0	0
ENSG00000260151.1	0	0	0
ENSG00000213770.3	0	0	0
ENSG00000237956.1	0	0	0
ENSG00000182077.11	0	0	0
ENSG00000099246.16	0	0	0
ENSG00000285737.1	0	0	0
ENSG00000150051.13	0	0	0
ENSG00000230500.1	0	0	0
ENSG00000251810.1	0	0	0
ENSG00000169126.15	0	0	0
ENSG00000226016.1	0	0	0
ENSG00000233472.1	0	0	0
ENSG00000226395.1	0	0	0
ENSG00000150054.18	0	0	0
ENSG00000275036.1	0	0	0
ENSG00000282996.1	0	0	0
ENSG00000237746.1	0	0	0
ENSG00000222666.2	0	0	0
ENSG00000237128.1	0	0	0
ENSG00000224439.2	0	0	0
ENSG00000222705.1	0	0	0
ENSG00000254635.5	0	0	0
ENSG00000095787.21	0	0	0
ENSG00000252401.1	0	0	0
ENSG00000231911.1	0	0	0
ENSG00000207483.1	0	0	0
ENSG00000095739.10	0	0	0
ENSG00000232624.7	0	0	0
ENSG00000236716.1	0	0	0
ENSG00000201001.1	0	0	0
ENSG00000235824.4	0	0	0
ENSG00000271220.2	0	0	0
ENSG00000199402.1	0	0	0
ENSG00000229605.5	0	0	0
ENSG00000120563.9	0	0	0
ENSG00000224597.10	0	0	0
ENSG00000274985.1	0	0	0
ENSG00000197321.14	0	0	0
ENSG00000207612.1	0	0	0
ENSG00000212411.1	0	0	0
ENSG00000216035.1	0	0	0
ENSG00000225976.5	0	0	0
ENSG00000222092.1	0	0	0
ENSG00000237936.1	0	0	0
ENSG00000165757.8	0	0	0
ENSG00000200887.1	0	0	0
ENSG00000230125.1	0	0	0
ENSG00000259994.1	0	0	0
ENSG00000107951.14	0	0	0
ENSG00000285824.1	0	0	0
ENSG00000250833.1	0	0	0
ENSG00000241621.1	0	0	0
ENSG00000239625.3	0	0	0
ENSG00000284277.1	0	0	0
ENSG00000214434.2	0	0	0
ENSG00000235679.1	0	0	0
ENSG00000224473.1	0	0	0
ENSG00000107968.9	0	0	0
ENSG00000213778.2	0	0	0
ENSG00000228800.1	0	0	0
ENSG00000239744.3	0	0	0
ENSG00000230298.1	0	0	0
ENSG00000285630.1	0	0	0
ENSG00000151033.9	0	0	0
ENSG00000234814.8	0	0	0
ENSG00000230720.1	0	0	0
ENSG00000183621.15	0	0	0
ENSG00000272914.1	0	0	0
ENSG00000237135.1	0	0	0
ENSG00000272381.1	0	0	0
ENSG00000237036.4	0	0	0
ENSG00000252479.1	0	0	0
ENSG00000148516.21	0	0	0
ENSG00000230397.1	0	0	0
ENSG00000285781.1	0	0	0
ENSG00000223834.3	0	0	0
ENSG00000231855.1	0	0	0
ENSG00000237797.1	0	0	0
ENSG00000222412.1	0	0	0
ENSG00000165322.17	0	0	0
ENSG00000231148.1	0	0	0
ENSG00000230240.1	0	0	0
ENSG00000239731.3	0	0	0
ENSG00000170759.10	0	0	0
ENSG00000206660.1	0	0	0
ENSG00000234335.1	0	0	0
ENSG00000235113.1	0	0	0
ENSG00000234811.1	0	0	0
ENSG00000252482.1	0	0	0
ENSG00000217094.2	0	0	0
ENSG00000233190.1	0	0	0
ENSG00000227253.3	0	0	0
ENSG00000120616.15	0	0	0
ENSG00000226842.1	0	0	0
ENSG00000233825.1	0	0	0
ENSG00000229327.1	0	0	0
ENSG00000200484.1	0	0	0
ENSG00000216937.13	0	0	0
ENSG00000231245.2	0	0	0
ENSG00000273038.2	0	0	0
ENSG00000150093.18	0	0	0
ENSG00000228816.1	0	0	0
ENSG00000229656.6	0	0	0
ENSG00000234163.1	0	0	0
ENSG00000265319.2	0	0	0
ENSG00000229878.1	0	0	0
ENSG00000235962.5	0	0	0
ENSG00000233387.1	0	0	0
ENSG00000099250.17	0	0	0
ENSG00000238258.1	0	0	0
ENSG00000244356.3	0	0	0
ENSG00000273012.1	0	0	0
ENSG00000226412.1	0	0	0
ENSG00000203565.2	0	0	0
ENSG00000261683.1	0	0	0
ENSG00000226407.1	0	0	0
ENSG00000223470.3	0	0	0
ENSG00000148498.15	0	0	0
ENSG00000199200.2	0	0	0
ENSG00000234167.1	0	0	0
ENSG00000229235.1	0	0	0
ENSG00000215184.2	0	0	0
ENSG00000226386.1	0	0	0
ENSG00000232525.1	0	0	0
ENSG00000223047.1	0	0	0
ENSG00000222909.1	0	0	0
ENSG00000213724.4	0	0	0
ENSG00000283000.1	0	0	0
ENSG00000108094.14	0	0	0
ENSG00000266228.1	0	0	0
ENSG00000230534.6	0	0	0
ENSG00000095794.19	0	0	0
ENSG00000253054.1	0	0	0
ENSG00000233343.1	0	0	0
ENSG00000269952.1	0	0	0
ENSG00000233200.1	0	0	0
ENSG00000253070.1	0	0	0
ENSG00000108100.17	0	0	0
ENSG00000200097.1	0	0	0
ENSG00000271335.5	0	0	0
ENSG00000273312.2	0	0	0
ENSG00000177291.3	0	0	0
ENSG00000177283.7	0	0	0
ENSG00000284265.1	0	0	0
ENSG00000226646.1	0	0	0
ENSG00000280719.1	0	0	0
ENSG00000227313.1	0	0	0
ENSG00000227475.1	0	0	0
ENSG00000236626.1	0	0	0
ENSG00000228694.1	0	0	0
ENSG00000237002.6	0	0	0
ENSG00000274458.1	0	0	0
ENSG00000229644.6	0	0	0
ENSG00000207271.1	0	0	0
ENSG00000238176.1	0	0	0
ENSG00000233533.1	0	0	0
ENSG00000225355.1	0	0	0
ENSG00000148513.17	0	0	0
ENSG00000206796.1	0	0	0
ENSG00000234918.1	0	0	0
ENSG00000235687.9	0	0	0
ENSG00000244402.3	0	0	0
ENSG00000252621.1	0	0	0
ENSG00000237970.1	0	0	0
ENSG00000236313.1	0	0	0
ENSG00000224920.1	0	0	0
ENSG00000225276.1	0	0	0
ENSG00000256892.2	0	0	0
ENSG00000226578.1	0	0	0
ENSG00000198105.13	0	0	0
ENSG00000260137.1	0	0	0
ENSG00000225192.1	0	0	0
ENSG00000228828.1	0	0	0
ENSG00000236514.1	0	0	0
ENSG00000151963.4	0	0	0
ENSG00000235197.1	0	0	0
ENSG00000175395.15	0	0	0
ENSG00000226447.1	0	0	0
ENSG00000206840.1	0	0	0
ENSG00000189180.15	0	0	0
ENSG00000252132.1	0	0	0
ENSG00000275675.1	0	0	0
ENSG00000226086.5	0	0	0
ENSG00000235964.1	0	0	0
ENSG00000075407.18	0	0	0
ENSG00000283930.1	0	0	0
ENSG00000272983.1	0	0	0
ENSG00000225965.1	0	0	0
ENSG00000224761.4	0	0	0
ENSG00000226113.1	0	0	0
ENSG00000234941.1	0	0	0
ENSG00000099251.14	0	0	0
ENSG00000120555.13	0	0	0
ENSG00000276805.2	0	0	0
ENSG00000222314.1	0	0	0
ENSG00000228882.1	0	0	0
ENSG00000203496.9	0	0	0
ENSG00000215151.4	0	0	0
ENSG00000277133.1	0	0	0
ENSG00000225638.1	0	0	0
ENSG00000233867.2	0	0	0
ENSG00000227264.3	0	0	0
ENSG00000234541.2	0	0	0
ENSG00000227679.1	0	0	0
ENSG00000233832.1	0	0	0
ENSG00000229485.1	0	0	0
ENSG00000237592.2	0	0	0
ENSG00000271650.1	0	0	0
ENSG00000274167.4	0	0	0
ENSG00000228755.1	0	0	0
ENSG00000215146.5	0	0	0
ENSG00000182632.15	0	0	0
ENSG00000279239.1	0	0	0
ENSG00000185904.11	0	0	0
ENSG00000234420.7	0	0	0
ENSG00000270762.1	0	0	0
ENSG00000233837.1	0	0	0
ENSG00000196693.14	0	0	0
ENSG00000277479.1	0	0	0
ENSG00000272319.2	0	0	0
ENSG00000272387.2	0	0	0
ENSG00000251783.1	0	0	0
ENSG00000285884.1	0	0	0
ENSG00000232109.1	0	0	0
ENSG00000233515.1	0	0	0
ENSG00000231009.1	0	0	0
ENSG00000234864.1	0	0	0
ENSG00000230425.1	0	0	0
ENSG00000270552.1	0	0	0
ENSG00000259869.2	0	0	0
ENSG00000165733.7	0	0	0
ENSG00000252416.1	0	0	0
ENSG00000234944.1	0	0	0
ENSG00000229630.1	0	0	0
ENSG00000263795.1	0	0	0
ENSG00000165731.18	0	0	0
ENSG00000273008.1	0	0	0
ENSG00000169826.7	0	0	0
ENSG00000198915.11	0	0	0
ENSG00000224265.1	0	0	0
ENSG00000285712.1	0	0	0
ENSG00000221468.1	0	0	0
ENSG00000150201.14	0	0	0
ENSG00000169813.16	0	0	0
ENSG00000221400.2	0	0	0
ENSG00000230555.2	0	0	0
ENSG00000243660.9	0	0	0
ENSG00000252532.1	0	0	0
ENSG00000236114.1	0	0	0
ENSG00000196793.13	0	0	0
ENSG00000232004.1	0	0	0
ENSG00000198298.12	0	0	0
ENSG00000223910.1	0	0	0
ENSG00000237389.1	0	0	0
ENSG00000238263.1	0	0	0
ENSG00000169740.13	0	0	0
ENSG00000226245.1	0	0	0
ENSG00000230565.1	0	0	0
ENSG00000228426.1	0	0	0
ENSG00000271173.1	0	0	0
ENSG00000224162.1	0	0	0
ENSG00000223746.1	0	0	0
ENSG00000234973.5	0	0	0
ENSG00000226790.3	0	0	0
ENSG00000226808.2	0	0	0
ENSG00000236769.2	0	0	0
ENSG00000227029.1	0	0	0
ENSG00000233395.1	0	0	0
ENSG00000237590.1	0	0	0
ENSG00000229116.2	0	0	0
ENSG00000277288.4	0	0	0
ENSG00000107562.16	0	0	0
ENSG00000214089.3	0	0	0
ENSG00000270767.1	0	0	0
ENSG00000234580.1	0	0	0
ENSG00000227395.1	0	0	0
ENSG00000224812.2	0	0	0
ENSG00000234504.2	0	0	0
ENSG00000187783.11	0	0	0
ENSG00000223462.2	0	0	0
ENSG00000273363.1	0	0	0
ENSG00000107551.20	0	0	0
ENSG00000165507.8	0	0	0
ENSG00000165511.6	0	0	0
ENSG00000165512.4	0	0	0
ENSG00000226937.9	0	0	0
ENSG00000277757.4	0	0	0
ENSG00000270258.1	0	0	0
ENSG00000228462.1	0	0	0
ENSG00000232554.8	0	0	0
ENSG00000235690.2	0	0	0
ENSG00000243349.2	0	0	0
ENSG00000236442.1	0	0	0
ENSG00000230501.1	0	0	0
ENSG00000263476.1	0	0	0
ENSG00000227683.1	0	0	0
ENSG00000275312.1	0	0	0
ENSG00000278531.1	0	0	0
ENSG00000207071.1	0	0	0
ENSG00000234993.1	0	0	0
ENSG00000224402.2	0	0	0
ENSG00000256574.7	0	0	0
ENSG00000012779.10	0	0	0
ENSG00000231964.1	0	0	0
ENSG00000165406.15	0	0	0
ENSG00000172671.19	0	0	0
ENSG00000230869.1	0	0	0
ENSG00000237840.6	0	0	0
ENSG00000228702.1	0	0	0
ENSG00000172661.18	0	0	0
ENSG00000270434.1	0	0	0
ENSG00000231122.5	0	0	0
ENSG00000188234.13	0	0	0
ENSG00000239883.8	0	0	0
ENSG00000239152.1	0	0	0
ENSG00000264217.2	0	0	0
ENSG00000265354.3	0	0	0
ENSG00000265733.1	0	0	0
ENSG00000266412.5	0	0	0
ENSG00000263639.5	0	0	0
ENSG00000280012.2	0	0	0
ENSG00000264204.2	0	0	0
ENSG00000263482.3	0	0	0
ENSG00000274209.4	0	0	0
ENSG00000279058.2	0	0	0
ENSG00000273225.4	0	0	0
ENSG00000279458.2	0	0	0
ENSG00000264230.8	0	0	0
ENSG00000285402.1	0	0	0
ENSG00000285294.1	0	0	0
ENSG00000213412.3	0	0	0
ENSG00000204174.7	0	0	0
ENSG00000204175.5	0	0	0
ENSG00000204176.13	0	0	0
ENSG00000231187.2	0	0	0
ENSG00000229227.8	0	0	0
ENSG00000165874.13	0	0	0
ENSG00000272430.1	0	0	0
ENSG00000229927.2	0	0	0
ENSG00000274186.1	0	0	0
ENSG00000285662.1	0	0	0
ENSG00000280913.2	0	0	0
ENSG00000265366.6	0	0	0
ENSG00000215097.3	0	0	0
ENSG00000204177.10	0	0	0
ENSG00000238405.1	0	0	0
ENSG00000243289.1	0	0	0
ENSG00000150175.13	0	0	0
ENSG00000204179.10	0	0	0
ENSG00000266524.2	0	0	0
ENSG00000263761.2	0	0	0
ENSG00000265203.1	0	0	0
ENSG00000265763.3	0	0	0
ENSG00000265190.6	0	0	0
ENSG00000270369.1	0	0	0
ENSG00000189090.7	0	0	0
ENSG00000224919.1	0	0	0
ENSG00000204172.12	0	0	0
ENSG00000254929.6	0	0	0
ENSG00000252877.1	0	0	0
ENSG00000251079.6	0	0	0
ENSG00000265630.2	0	0	0
ENSG00000215065.3	0	0	0
ENSG00000266217.2	0	0	0
ENSG00000264404.2	0	0	0
ENSG00000189014.7	0	0	0
ENSG00000276544.1	0	0	0
ENSG00000226964.1	0	0	0
ENSG00000277758.4	0	0	0
ENSG00000276850.4	0	0	0
ENSG00000264717.5	0	0	0
ENSG00000273760.1	0	0	0
ENSG00000276430.2	0	0	0
ENSG00000265018.6	0	0	0
ENSG00000252149.1	0	0	0
ENSG00000270025.2	0	0	0
ENSG00000278561.1	0	0	0
ENSG00000170324.20	0	0	0
ENSG00000285786.1	0	0	0
ENSG00000225482.1	0	0	0
ENSG00000107643.16	0	0	0
ENSG00000279822.1	0	0	0
ENSG00000128805.14	0	0	0
